length,$p_{stable}$,Energy,Consensus
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-382.0,0.56
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
36.0,$0.1$,-382.0,0.0417283950617284
16.0,$0.1$,-390.0,0.5888888888888889
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
490.0,$0.1$,-374.0,0.04244897959183673
1.0,$0.1$,-450.0,1.0
54.0,$0.1$,-370.0,0.4325925925925927
1.0,$0.1$,-450.0,1.0
1002.0,$0.1$,-382.0,0.48444444444444446
12.0,$0.1$,-406.0,0.7600000000000001
70.0,$0.1$,-366.0,0.033142857142857134
4.0,$0.1$,-386.0,0.5644444444444444
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-382.0,0.3244444444444444
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
3.0,$0.1$,-382.0,0.40740740740740744
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-386.0,0.3866666666666667
1.0,$0.1$,-390.0,0.6
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.3333333333333333
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-386.0,0.11555555555555555
1.0,$0.1$,-450.0,1.0
2.0,$0.1$,-422.0,0.8977777777777778
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
15.0,$0.1$,-398.0,0.6568888888888889
2.0,$0.1$,-422.0,0.8977777777777778
10.0,$0.1$,-382.0,0.16
18.0,$0.1$,-378.0,0.21135802469135803
1002.0,$0.1$,-354.0,0.03111111111111111
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.6
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-386.0,0.2933333333333333
18.0,$0.1$,-386.0,0.13333333333333333
468.0,$0.1$,-378.0,0.498005698005698
1.0,$0.1$,-450.0,1.0
90.0,$0.1$,-366.0,0.03229629629629629
6.0,$0.1$,-410.0,0.791111111111111
1.0,$0.1$,-450.0,1.0
54.0,$0.1$,-366.0,0.06436213991769547
1.0,$0.1$,-450.0,1.0
24.0,$0.1$,-382.0,0.1822222222222222
1.0,$0.1$,-390.0,0.06666666666666667
130.0,$0.1$,-370.0,0.4628376068376069
1.0,$0.1$,-450.0,1.0
72.0,$0.1$,-378.0,0.1733333333333333
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
24.0,$0.1$,-382.0,0.32
1.0,$0.1$,-450.0,1.0
6.0,$0.1$,-386.0,0.38666666666666666
18.0,$0.1$,-386.0,0.2666666666666667
4.0,$0.1$,-398.0,0.6577777777777778
1.0,$0.1$,-390.0,0.06666666666666667
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-398.0,0.6666666666666666
8.0,$0.1$,-386.0,0.5599999999999999
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
18.0,$0.1$,-386.0,0.4
18.0,$0.1$,-394.0,0.6311111111111111
6.0,$0.1$,-402.0,0.7288888888888888
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
120.0,$0.1$,-374.0,0.16000000000000003
318.0,$0.1$,-390.0,0.699454926624738
1.0,$0.1$,-450.0,1.0
168.0,$0.1$,-386.0,0.5936507936507937
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-390.0,0.06666666666666667
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
4.0,$0.1$,-402.0,0.7555555555555555
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
12.0,$0.1$,-402.0,0.7199999999999999
1.0,$0.1$,-390.0,0.2
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-390.0,0.06666666666666667
1.0,$0.1$,-450.0,1.0
10.0,$0.1$,-386.0,0.36
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
237.0,$0.1$,-374.0,0.3762025316455696
12.0,$0.1$,-370.0,0.19111111111111112
1.0,$0.1$,-450.0,1.0
172.0,$0.1$,-378.0,0.5497674418604651
9.0,$0.1$,-386.0,0.28
1002.0,$0.1$,-358.0,0.12
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-450.0,1.0
24.0,$0.1$,-386.0,0.5555555555555555
2.0,$0.1$,-422.0,0.8977777777777778
40.0,$0.1$,-382.0,0.47444444444444445
18.0,$0.1$,-386.0,0.4
1.0,$0.1$,-450.0,1.0
1.0,$0.1$,-426.0,0.92
