length,$p_{stable}$,SpinGlass,Magnetization
9.0,$1/n^2$,-386.0,0.01037037037037037
1.0,$1/n^2$,-450.0,1.0
56.0,$1/n^2$,-382.0,0.20476190476190478
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-390.0,0.4666666666666667
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
10.0,$1/n^2$,-386.0,0.2933333333333333
5.0,$1/n^2$,-386.0,0.17333333333333334
1.0,$1/n^2$,-450.0,1.0
9.0,$1/n^2$,-382.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
9.0,$1/n^2$,-386.0,0.36296296296296293
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
30.0,$1/n^2$,-382.0,0.1288888888888889
90.0,$1/n^2$,-378.0,0.19259259259259262
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
63.0,$1/n^2$,-382.0,0.07513227513227513
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
10.0,$1/n^2$,-382.0,0.3333333333333333
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
63.0,$1/n^2$,-382.0,0.049735449735449744
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-390.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
10.0,$1/n^2$,-386.0,0.013333333333333332
1.0,$1/n^2$,-390.0,0.06666666666666667
9.0,$1/n^2$,-386.0,0.17037037037037037
1.0,$1/n^2$,-390.0,0.3333333333333333
1.0,$1/n^2$,-450.0,1.0
