init_magnet,Energy,Density,order,init_stab,length
0.6,-0.93359375,0.0732421875,off_first,0.4,0
0.6,-0.9921875,0.00390625,random,0.4,1
0.6,-0.935546875,0.060546875,off_first,0.5,0
0.6,-0.9921875,0.00390625,random,0.5,1
0.6,-0.916015625,0.052734375,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.9296875,0.0498046875,off_first,0.8,0
0.6,-1.0,0.0,random,0.8,1
0.6,-0.890625,0.0751953125,off_first,1.0,0
0.6,-0.927734375,0.0390625,random,1.0,1
0.8,-0.9609375,0.009765625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-1.0,0.0,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.990234375,0.005859375,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.001953125,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.9921875,0.001953125,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.984375,0.0078125,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,0.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.90234375,0.18181590544871795,random,0.2,468
0.0,-0.921875,0.9345703125,off_first,0.4,0
0.0,-0.724609375,0.4575946514423077,random,0.4,1560
0.0,-0.94921875,0.95703125,off_first,0.5,0
0.0,-0.75,0.4931640625,random,0.5,12002
0.0,-0.81640625,0.8515625,off_first,0.6,0
0.0,-0.70703125,0.4068134014423077,random,0.6,390
0.0,-0.736328125,0.7646484375,off_first,0.8,0
0.0,-0.69140625,0.4874906994047619,random,0.8,84
0.0,-0.650390625,0.6787109375,off_first,1.0,0
0.0,-0.625,0.4775390625,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.9921875,0.99609375,off_first,0.2,0
0.2,-0.978515625,0.01416015625,random,0.2,2
0.2,-0.802734375,0.7666015625,off_first,0.4,0
0.2,-0.828125,0.287109375,random,0.4,12002
0.2,-0.81640625,0.7802734375,off_first,0.5,0
0.2,-0.8515625,0.1844482421875,random,0.5,120
0.2,-0.75,0.662109375,off_first,0.6,0
0.2,-0.81640625,0.19218226841517855,random,0.6,672
0.2,-0.650390625,0.568359375,off_first,0.8,0
0.2,-0.73046875,0.2275390625,random,0.8,12
0.2,-0.5625,0.4912109375,off_first,1.0,0
0.2,-0.626953125,0.2998046875,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.951171875,0.951171875,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.791015625,0.5205078125,off_first,0.4,0
0.4,-0.974609375,0.0185546875,random,0.4,2
0.4,-0.765625,0.4345703125,off_first,0.5,0
0.4,-0.9765625,0.015625,random,0.5,1
0.4,-0.78125,0.3388671875,off_first,0.6,0
0.4,-0.9375,0.0498046875,random,0.6,5
0.4,-0.755859375,0.232421875,off_first,0.8,0
0.4,-0.888671875,0.07698567708333333,random,0.8,6
0.4,-0.740234375,0.2197265625,off_first,1.0,0
0.4,-0.85546875,0.095703125,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.873046875,0.6220703125,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.8125,0.3125,off_first,0.4,0
0.5,-0.96875,0.021484375,random,0.4,4
0.5,-0.857421875,0.2236328125,off_first,0.5,0
0.5,-1.0,0.0,random,0.5,1
0.5,-0.830078125,0.1923828125,off_first,0.6,0
0.5,-0.9609375,0.03173828125,random,0.6,6
0.5,-0.8515625,0.109375,off_first,0.8,0
0.5,-0.943359375,0.0341796875,random,0.8,1
0.5,-0.798828125,0.1416015625,off_first,1.0,0
0.5,-0.896484375,0.0625,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.90625,0.29296875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.9609375,0.0283203125,off_first,0.4,0
0.6,-0.990234375,0.005859375,random,0.4,1
0.6,-0.943359375,0.05859375,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.935546875,0.04296875,off_first,0.6,0
0.6,-1.0,0.0,random,0.6,1
0.6,-0.931640625,0.0458984375,off_first,0.8,0
0.6,-0.958984375,0.021484375,random,0.8,1
0.6,-0.91796875,0.048828125,off_first,1.0,0
0.6,-0.974609375,0.013671875,random,1.0,1
0.8,-0.9609375,0.009765625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.984375,0.0078125,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.9375,0.5,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.888671875,0.7392578125,random,0.2,12002
0.0,-0.98046875,0.984375,off_first,0.4,0
0.0,-0.779296875,0.46883764022435903,random,0.4,780
0.0,-0.916015625,0.9345703125,off_first,0.5,0
0.0,-0.734375,0.5515485491071429,random,0.5,336
0.0,-0.87109375,0.8974609375,off_first,0.6,0
0.0,-0.75,0.59619140625,random,0.6,30
0.0,-0.775390625,0.791015625,off_first,0.8,0
0.0,-0.685546875,0.54052734375,random,0.8,42
0.0,-0.650390625,0.6875,off_first,1.0,0
0.0,-0.63671875,0.5185546875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.990234375,0.994140625,off_first,0.2,0
0.2,-0.896484375,0.28125,random,0.2,12002
0.2,-0.873046875,0.873046875,off_first,0.4,0
0.2,-0.91015625,0.07084728422619048,random,0.4,42
0.2,-0.796875,0.7578125,off_first,0.5,0
0.2,-0.83984375,0.17724609375,random,0.5,12
0.2,-0.744140625,0.68359375,off_first,0.6,0
0.2,-0.802734375,0.20426432291666666,random,0.6,60
0.2,-0.71875,0.5712890625,off_first,0.8,0
0.2,-0.7890625,0.2099609375,random,0.8,2
0.2,-0.6171875,0.4736328125,off_first,1.0,0
0.2,-0.705078125,0.294921875,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.8984375,0.8544921875,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.794921875,0.4697265625,off_first,0.4,0
0.4,-0.96875,0.02587890625,random,0.4,6
0.4,-0.744140625,0.40625,off_first,0.5,0
0.4,-0.953125,0.04931640625,random,0.5,24
0.4,-0.78125,0.2744140625,off_first,0.6,0
0.4,-0.943359375,0.04736328125,random,0.6,2
0.4,-0.794921875,0.2353515625,off_first,0.8,0
0.4,-0.896484375,0.0791015625,random,0.8,6
0.4,-0.763671875,0.197265625,off_first,1.0,0
0.4,-0.873046875,0.083984375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.8828125,0.6640625,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.87890625,0.189453125,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.828125,0.232421875,off_first,0.5,0
0.5,-0.98828125,0.0078125,random,0.5,1
0.5,-0.8515625,0.150390625,off_first,0.6,0
0.5,-0.9765625,0.01171875,random,0.6,1
0.5,-0.814453125,0.150390625,off_first,0.8,0
0.5,-0.9609375,0.0234375,random,0.8,1
0.5,-0.818359375,0.1484375,off_first,1.0,0
0.5,-0.87890625,0.0810546875,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.931640625,0.1279296875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.974609375,0.009765625,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.890625,0.0830078125,off_first,0.5,0
0.6,-0.984375,0.0078125,random,0.5,1
0.6,-0.943359375,0.0537109375,off_first,0.6,0
0.6,-0.9921875,0.00390625,random,0.6,1
0.6,-0.9296875,0.0478515625,off_first,0.8,0
0.6,-0.9765625,0.01171875,random,0.8,1
0.6,-0.94140625,0.03125,off_first,1.0,0
0.6,-0.9921875,0.00390625,random,1.0,1
0.8,-0.9609375,0.009765625,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.9921875,0.00390625,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,0.0,random,0.0,1
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.880859375,0.265625,random,0.2,12002
0.0,-0.9375,0.9462890625,off_first,0.4,0
0.0,-0.822265625,0.666015625,random,0.4,12002
0.0,-0.92578125,0.9375,off_first,0.5,0
0.0,-0.720703125,0.5975748697916666,random,0.5,420
0.0,-0.873046875,0.8876953125,off_first,0.6,0
0.0,-0.75,0.5258091517857143,random,0.6,84
0.0,-0.796875,0.8076171875,off_first,0.8,0
0.0,-0.6640625,0.46826171875,random,0.8,6
0.0,-0.681640625,0.73046875,off_first,1.0,0
0.0,-0.615234375,0.4921875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.97265625,0.98046875,off_first,0.2,0
0.2,-1.0,0.0,random,0.2,1
0.2,-0.8515625,0.8359375,off_first,0.4,0
0.2,-0.857421875,0.17634393601190476,random,0.4,6300
0.2,-0.837890625,0.822265625,off_first,0.5,0
0.2,-0.814453125,0.25304129464285713,random,0.5,420
0.2,-0.775390625,0.671875,off_first,0.6,0
0.2,-0.802734375,0.23404947916666666,random,0.6,90
0.2,-0.66015625,0.537109375,off_first,0.8,0
0.2,-0.75,0.240234375,random,0.8,6
0.2,-0.607421875,0.4541015625,off_first,1.0,0
0.2,-0.728515625,0.2392578125,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.88671875,0.828125,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.791015625,0.55078125,off_first,0.4,0
0.4,-0.986328125,0.009765625,random,0.4,2
0.4,-0.748046875,0.4619140625,off_first,0.5,0
0.4,-0.96875,0.02294921875,random,0.5,2
0.4,-0.78515625,0.2861328125,off_first,0.6,0
0.4,-0.95703125,0.037109375,random,0.6,2
0.4,-0.744140625,0.2607421875,off_first,0.8,0
0.4,-0.8828125,0.07958984375,random,0.8,2
0.4,-0.75,0.228515625,off_first,1.0,0
0.4,-0.828125,0.130859375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.849609375,0.5966796875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.841796875,0.2900390625,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.849609375,0.263671875,off_first,0.5,0
0.5,-0.9765625,0.0166015625,random,0.5,3
0.5,-0.85546875,0.1630859375,off_first,0.6,0
0.5,-0.96484375,0.03125,random,0.6,6
0.5,-0.8359375,0.1298828125,off_first,0.8,0
0.5,-0.935546875,0.0439453125,random,0.8,1
0.5,-0.8125,0.1474609375,off_first,1.0,0
0.5,-0.9296875,0.046875,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.953125,0.0576171875,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.947265625,0.05078125,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.982421875,0.017578125,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.9453125,0.0400390625,off_first,0.6,0
0.6,-0.990234375,0.005859375,random,0.6,1
0.6,-0.890625,0.0791015625,off_first,0.8,0
0.6,-0.951171875,0.03076171875,random,0.8,6
0.6,-0.896484375,0.0615234375,off_first,1.0,0
0.6,-0.947265625,0.029296875,random,1.0,1
0.8,-0.953125,0.01171875,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.984375,0.00390625,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.00390625,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-1.0,0.0,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-0.98828125,0.9912109375,off_first,0.2,0
0.0,-0.87890625,0.3046875,random,0.2,12002
0.0,-0.990234375,0.994140625,off_first,0.4,0
0.0,-0.81640625,0.439697265625,random,0.4,252
0.0,-0.904296875,0.91015625,off_first,0.5,0
0.0,-0.78125,0.6256510416666666,random,0.5,30
0.0,-0.884765625,0.890625,off_first,0.6,0
0.0,-0.73046875,0.5172159751100783,random,0.6,6132
0.0,-0.794921875,0.84375,off_first,0.8,0
0.0,-0.705078125,0.56591796875,random,0.8,12
0.0,-0.677734375,0.7216796875,off_first,1.0,0
0.0,-0.587890625,0.5263671875,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-1.0,0.0,random,0.2,1
0.2,-0.873046875,0.8642578125,off_first,0.4,0
0.2,-0.8515625,0.171875,random,0.4,12
0.2,-0.849609375,0.8544921875,off_first,0.5,0
0.2,-0.857421875,0.12027994791666667,random,0.5,6
0.2,-0.759765625,0.712890625,off_first,0.6,0
0.2,-0.80859375,0.20719401041666666,random,0.6,6
0.2,-0.62890625,0.525390625,off_first,0.8,0
0.2,-0.75,0.224609375,random,0.8,12
0.2,-0.63671875,0.3896484375,off_first,1.0,0
0.2,-0.75390625,0.2275390625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.900390625,0.8095703125,off_first,0.2,0
0.4,-0.96875,0.04115513392857143,random,0.2,28
0.4,-0.78515625,0.5751953125,off_first,0.4,0
0.4,-0.98828125,0.00830078125,random,0.4,2
0.4,-0.787109375,0.3349609375,off_first,0.5,0
0.4,-0.9765625,0.0166015625,random,0.5,2
0.4,-0.759765625,0.3330078125,off_first,0.6,0
0.4,-0.921875,0.05712890625,random,0.6,4
0.4,-0.79296875,0.2177734375,off_first,0.8,0
0.4,-0.92578125,0.05029296875,random,0.8,2
0.4,-0.732421875,0.1962890625,off_first,1.0,0
0.4,-0.859375,0.0791015625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.884765625,0.7275390625,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.841796875,0.2099609375,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.8125,0.2392578125,off_first,0.5,0
0.5,-0.978515625,0.013671875,random,0.5,1
0.5,-0.8828125,0.123046875,off_first,0.6,0
0.5,-0.9921875,0.00390625,random,0.6,1
0.5,-0.865234375,0.11328125,off_first,0.8,0
0.5,-0.97265625,0.029296875,random,0.8,1
0.5,-0.80859375,0.146484375,off_first,1.0,0
0.5,-0.92578125,0.0537109375,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.865234375,0.3291015625,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.9453125,0.0478515625,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.935546875,0.0634765625,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.931640625,0.0556640625,off_first,0.6,0
0.6,-0.990234375,0.005859375,random,0.6,1
0.6,-0.89453125,0.07421875,off_first,0.8,0
0.6,-0.9609375,0.0234375,random,0.8,1
0.6,-0.91015625,0.056640625,off_first,1.0,0
0.6,-0.982421875,0.009765625,random,1.0,1
0.8,-0.953125,0.01171875,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-1.0,0.0,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9765625,0.005859375,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-1.0,0.0,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.98828125,0.0068359375,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.9921875,0.00390625,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-1.0,1.0,random,0.0,1
0.0,-0.986328125,0.990234375,off_first,0.2,0
0.0,-0.876953125,0.4658203125,random,0.2,12002
0.0,-0.93359375,0.9365234375,off_first,0.4,0
0.0,-0.8125,0.6404622395833334,random,0.4,1260
0.0,-0.931640625,0.935546875,off_first,0.5,0
0.0,-0.708984375,0.5644457267992424,random,0.5,660
0.0,-0.896484375,0.9208984375,off_first,0.6,0
0.0,-0.748046875,0.455322265625,random,0.6,12
0.0,-0.791015625,0.837890625,off_first,0.8,0
0.0,-0.642578125,0.5289713541666666,random,0.8,6
0.0,-0.681640625,0.708984375,off_first,1.0,0
0.0,-0.642578125,0.5458984375,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-1.0,1.0,off_first,0.2,0
0.2,-0.92578125,0.17175955045021185,random,0.2,7080
0.2,-0.85546875,0.8115234375,off_first,0.4,0
0.2,-0.888671875,0.14152018229166666,random,0.4,12
0.2,-0.8203125,0.83203125,off_first,0.5,0
0.2,-0.876953125,0.15883091517857142,random,0.5,420
0.2,-0.712890625,0.720703125,off_first,0.6,0
0.2,-0.857421875,0.17136346726190474,random,0.6,210
0.2,-0.6328125,0.5263671875,off_first,0.8,0
0.2,-0.716796875,0.23828125,random,0.8,6
0.2,-0.546875,0.5068359375,off_first,1.0,0
0.2,-0.71875,0.2509765625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.93359375,0.90625,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.748046875,0.5859375,off_first,0.4,0
0.4,-0.9921875,0.00390625,random,0.4,1
0.4,-0.79296875,0.3623046875,off_first,0.5,0
0.4,-0.943359375,0.04248046875,random,0.5,2
0.4,-0.75390625,0.31640625,off_first,0.6,0
0.4,-0.927734375,0.05859375,random,0.6,6
0.4,-0.74609375,0.2890625,off_first,0.8,0
0.4,-0.875,0.08561197916666667,random,0.8,3
0.4,-0.732421875,0.1875,off_first,1.0,0
0.4,-0.849609375,0.1015625,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.876953125,0.7451171875,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.927734375,0.1044921875,off_first,0.4,0
0.5,-1.0,0.0,random,0.4,1
0.5,-0.81640625,0.20703125,off_first,0.5,0
0.5,-0.9921875,0.00390625,random,0.5,1
0.5,-0.88671875,0.1572265625,off_first,0.6,0
0.5,-1.0,0.0,random,0.6,1
0.5,-0.869140625,0.1005859375,off_first,0.8,0
0.5,-0.9609375,0.025390625,random,0.8,1
0.5,-0.880859375,0.0751953125,off_first,1.0,0
0.5,-0.939453125,0.03515625,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.943359375,0.115234375,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.900390625,0.142578125,off_first,0.4,0
0.6,-0.98828125,0.0078125,random,0.4,2
0.6,-0.966796875,0.0302734375,off_first,0.5,0
0.6,-1.0,0.0,random,0.5,1
0.6,-0.95703125,0.0234375,off_first,0.6,0
0.6,-1.0,0.0,random,0.6,1
0.6,-0.919921875,0.0634765625,off_first,0.8,0
0.6,-0.9765625,0.01171875,random,0.8,1
0.6,-0.892578125,0.0634765625,off_first,1.0,0
0.6,-0.984375,0.0078125,random,1.0,1
0.8,-1.0,0.0,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9921875,0.001953125,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-0.9921875,0.001953125,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.00390625,off_first,0.5,0
0.8,-0.9921875,0.00390625,random,0.5,1
0.8,-0.990234375,0.0048828125,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-0.9921875,0.00390625,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.982421875,0.009765625,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.935546875,0.673828125,random,0.0,16
0.0,-1.0,1.0,off_first,0.2,0
0.0,-0.876953125,0.3440249794407895,random,0.2,1140
0.0,-0.984375,0.9921875,off_first,0.4,0
0.0,-0.759765625,0.5572986421130952,random,0.4,840
0.0,-0.91015625,0.916015625,off_first,0.5,0
0.0,-0.759765625,0.4765043712797619,random,0.5,420
0.0,-0.90625,0.921875,off_first,0.6,0
0.0,-0.72265625,0.4375,random,0.6,12
0.0,-0.783203125,0.83203125,off_first,0.8,0
0.0,-0.671875,0.5556640625,random,0.8,6
0.0,-0.6484375,0.7197265625,off_first,1.0,0
0.0,-0.611328125,0.5234375,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.978515625,0.984375,off_first,0.2,0
0.2,-0.98828125,0.0078125,random,0.2,1
0.2,-0.88671875,0.859375,off_first,0.4,0
0.2,-0.8671875,0.1490358382936508,random,0.4,1260
0.2,-0.83203125,0.8056640625,off_first,0.5,0
0.2,-0.798828125,0.22281901041666666,random,0.5,660
0.2,-0.734375,0.728515625,off_first,0.6,0
0.2,-0.76953125,0.25439453125,random,0.6,6
0.2,-0.630859375,0.45703125,off_first,0.8,0
0.2,-0.75390625,0.22119140625,random,0.8,2
0.2,-0.591796875,0.4638671875,off_first,1.0,0
0.2,-0.685546875,0.265625,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
0.4,-1.0,0.0,random,0.0,1
0.4,-0.8828125,0.8544921875,off_first,0.2,0
0.4,-1.0,0.0,random,0.2,1
0.4,-0.78125,0.4638671875,off_first,0.4,0
0.4,-0.966796875,0.017578125,random,0.4,1
0.4,-0.748046875,0.3857421875,off_first,0.5,0
0.4,-0.95703125,0.0234375,random,0.5,1
0.4,-0.734375,0.3056640625,off_first,0.6,0
0.4,-0.9296875,0.04541015625,random,0.6,2
0.4,-0.791015625,0.20703125,off_first,0.8,0
0.4,-0.884765625,0.08528645833333333,random,0.8,3
0.4,-0.70703125,0.2080078125,off_first,1.0,0
0.4,-0.8515625,0.08984375,random,1.0,1
0.5,-1.0,1.0,off_first,0.0,0
0.5,-1.0,0.0,random,0.0,1
0.5,-0.849609375,0.5,off_first,0.2,0
0.5,-1.0,0.0,random,0.2,1
0.5,-0.84375,0.21484375,off_first,0.4,0
0.5,-0.9765625,0.01171875,random,0.4,1
0.5,-0.865234375,0.162109375,off_first,0.5,0
0.5,-0.98828125,0.0078125,random,0.5,1
0.5,-0.85546875,0.1708984375,off_first,0.6,0
0.5,-1.0,0.0,random,0.6,1
0.5,-0.857421875,0.1083984375,off_first,0.8,0
0.5,-0.97265625,0.015625,random,0.8,1
0.5,-0.85546875,0.1005859375,off_first,1.0,0
0.5,-0.96484375,0.01953125,random,1.0,1
0.6,-1.0,1.0,off_first,0.0,0
0.6,-1.0,0.0,random,0.0,1
0.6,-0.962890625,0.0751953125,off_first,0.2,0
0.6,-1.0,0.0,random,0.2,1
0.6,-0.953125,0.0478515625,off_first,0.4,0
0.6,-1.0,0.0,random,0.4,1
0.6,-0.97265625,0.0146484375,off_first,0.5,0
0.6,-0.9921875,0.00390625,random,0.5,1
0.6,-0.962890625,0.0322265625,off_first,0.6,0
0.6,-1.0,0.0,random,0.6,1
0.6,-0.912109375,0.052734375,off_first,0.8,0
0.6,-0.974609375,0.017578125,random,0.8,1
0.6,-0.90625,0.0595703125,off_first,1.0,0
0.6,-0.951171875,0.0302734375,random,1.0,1
0.8,-0.953125,0.01171875,off_first,0.0,0
0.8,-1.0,0.0,random,0.0,1
0.8,-0.9765625,0.005859375,off_first,0.2,0
0.8,-1.0,0.0,random,0.2,1
0.8,-1.0,0.0,off_first,0.4,0
0.8,-1.0,0.0,random,0.4,1
0.8,-0.9921875,0.001953125,off_first,0.5,0
0.8,-1.0,0.0,random,0.5,1
0.8,-1.0,0.0,off_first,0.6,0
0.8,-1.0,0.0,random,0.6,1
0.8,-1.0,0.0,off_first,0.8,0
0.8,-1.0,0.0,random,0.8,1
0.8,-0.9921875,0.00390625,off_first,1.0,0
0.8,-1.0,0.0,random,1.0,1
0.0,-1.0,1.0,off_first,0.0,0
0.0,-0.93359375,0.528125,random,0.0,240
0.0,-0.990234375,0.994140625,off_first,0.2,0
0.0,-0.87890625,0.361328125,random,0.2,12002
0.0,-0.9921875,0.99609375,off_first,0.4,0
0.0,-0.806640625,0.4916178385416667,random,0.4,156
0.0,-0.93359375,0.9365234375,off_first,0.5,0
0.0,-0.775390625,0.5343149688852814,random,0.5,6930
0.0,-0.90625,0.931640625,off_first,0.6,0
0.0,-0.76953125,0.4033203125,random,0.6,12
0.0,-0.8125,0.8603515625,off_first,0.8,0
0.0,-0.634765625,0.49658203125,random,0.8,12
0.0,-0.609375,0.6630859375,off_first,1.0,0
0.0,-0.568359375,0.486328125,random,1.0,1
0.2,-1.0,1.0,off_first,0.0,0
0.2,-1.0,0.0,random,0.0,1
0.2,-0.955078125,0.9541015625,off_first,0.2,0
0.2,-0.962890625,0.0791015625,random,0.2,33
0.2,-0.8984375,0.822265625,off_first,0.4,0
0.2,-0.833984375,0.3050425859277466,random,0.4,3204
0.2,-0.7890625,0.7529296875,off_first,0.5,0
0.2,-0.888671875,0.12841796875,random,0.5,12
0.2,-0.7578125,0.693359375,off_first,0.6,0
0.2,-0.818359375,0.19349888392857145,random,0.6,42
0.2,-0.6484375,0.529296875,off_first,0.8,0
0.2,-0.74609375,0.20963541666666666,random,0.8,12
0.2,-0.6171875,0.396484375,off_first,1.0,0
0.2,-0.67578125,0.2734375,random,1.0,1
0.4,-1.0,1.0,off_first,0.0,0
