length,$r_{stable}$,fct,Energy,Consensus
20,2.657142857142857,744,-0.70703125,0.0263671875
12,2.710144927536232,748,-0.677734375,0.0244140625
12,2.764705882352941,752,-0.7109375,0.032877604166666664
6,2.82089552238806,756,-0.708984375,0.04069010416666666
42,2.878787878787879,760,-0.703125,0.08630952380952381
60,2.9384615384615387,764,-0.685546875,0.006380208333333333
6,3.0,768,-0.689453125,0.1005859375
6,3.063492063492064,772,-0.71875,0.048828125
6,3.129032258064516,776,-0.70703125,0.0087890625
60,3.19672131147541,780,-0.685546875,0.004361979166666667
12,3.2666666666666666,784,-0.701171875,0.005533854166666667
12,3.3389830508474576,788,-0.693359375,0.029947916666666668
4,3.4137931034482767,792,-0.693359375,0.05078125
12,3.4912280701754392,796,-0.6796875,0.064453125
6,3.571428571428572,800,-0.6953125,0.0283203125
6,3.654545454545455,804,-0.697265625,0.0205078125
6,3.7407407407407414,808,-0.689453125,0.0068359375
12,3.830188679245283,812,-0.685546875,0.0654296875
6,3.9230769230769234,816,-0.671875,0.013671875
6,4.019607843137255,820,-0.689453125,0.080078125
6,4.12,824,-0.69140625,0.0791015625
6,4.224489795918367,828,-0.669921875,0.02734375
6,4.333333333333333,832,-0.69921875,0.0400390625
6,4.446808510638298,836,-0.666015625,0.07942708333333333
12,4.565217391304348,840,-0.6875,0.01953125
6,4.688888888888889,844,-0.677734375,0.005859375
6,4.818181818181818,848,-0.677734375,0.035807291666666664
12,4.953488372093024,852,-0.669921875,0.0126953125
6,5.095238095238095,856,-0.681640625,0.008463541666666666
2,5.243902439024391,860,-0.69140625,0.0302734375
12,5.4,864,-0.689453125,0.012369791666666666
6,5.564102564102564,868,-0.6484375,0.0546875
6,5.7368421052631575,872,-0.689453125,0.048828125
6,5.918918918918918,876,-0.6640625,0.0166015625
6,6.111111111111112,880,-0.66015625,0.0205078125
