length,$p_{stable}$,SpinGlass,Magnetization
6,$0.5$,-0.75,0.3658854166666667
6,$0.7$,-0.71875,0.45703125
2,$0.9$,-0.6640625,0.38671875
1,$1$,-0.6328125,0.359375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
60,$0.3$,-0.828125,0.09375
6,$0.5$,-0.8046875,0.12890625
6,$0.7$,-0.734375,0.14453125
6,$0.9$,-0.7578125,0.34765625
1,$1$,-0.6875,0.1875
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
34,$0.3$,-0.8828125,0.7534466911764706
84,$0.5$,-0.734375,0.14425223214285715
30,$0.7$,-0.734375,0.30078125
2,$0.9$,-0.671875,0.4140625
1,$1$,-0.6015625,0.28125
8,$0.0$,-0.8671875,0.1875
1,$0.1$,-0.875,0.125
42,$0.3$,-0.7734375,0.3113839285714285
8,$0.5$,-0.828125,0.5322265625
30,$0.7$,-0.640625,0.20390625
6,$0.9$,-0.5546875,0.1015625
1,$1$,-0.546875,0.0546875
1,$0.0$,-1.0,1.0
30,$0.1$,-0.84375,0.32890625
2,$0.3$,-0.9375,0.88671875
6,$0.5$,-0.7734375,0.45703125
6,$0.7$,-0.6171875,0.15625
2,$0.9$,-0.59375,0.0859375
1,$1$,-0.578125,0.0546875
1,$0.0$,-1.0,1.0
8,$0.1$,-0.8671875,0.59375
16,$0.3$,-0.828125,0.017578125
6,$0.5$,-0.71875,0.40625
6,$0.7$,-0.703125,0.010416666666666666
2,$0.9$,-0.640625,0.12109375
1,$1$,-0.609375,0.0703125
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.828125,0.1796875
12,$0.3$,-0.859375,0.60546875
84,$0.5$,-0.796875,0.3244047619047619
6,$0.7$,-0.8125,0.3359375
2,$0.9$,-0.7421875,0.27734375
1,$1$,-0.6875,0.15625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
28,$0.3$,-0.796875,0.16685267857142858
63,$0.5$,-0.75,0.14781746031746032
6,$0.7$,-0.6796875,0.15234375
2,$0.9$,-0.59375,0.0625
1,$1$,-0.6015625,0.1015625
72,$0.0$,-0.859375,0.06770833333333333
1,$0.1$,-1.0,1.0
33,$0.3$,-0.84375,0.3373579545454545
84,$0.5$,-0.765625,0.17215401785714285
6,$0.7$,-0.6953125,0.01953125
2,$0.9$,-0.59375,0.04296875
1,$1$,-0.578125,0.0625
8,$0.0$,-0.8671875,0.15625
1,$0.1$,-0.875,0.0
3002,$0.3$,-0.796875,0.1640625
10,$0.5$,-0.7578125,0.39453125
6,$0.7$,-0.7109375,0.27734375
2,$0.9$,-0.609375,0.1015625
1,$1$,-0.609375,0.1328125
8,$0.0$,-0.859375,0.046875
4,$0.1$,-0.859375,0.203125
6,$0.3$,-0.90625,0.7890625
30,$0.5$,-0.75,0.23828125
2,$0.7$,-0.65625,0.265625
2,$0.9$,-0.65625,0.21484375
1,$1$,-0.625,0.1484375
1,$0.0$,-1.0,1.0
20,$0.1$,-0.9140625,0.79296875
42,$0.3$,-0.75,0.21484375
12,$0.5$,-0.765625,0.498046875
6,$0.7$,-0.7421875,0.44140625
2,$0.9$,-0.6953125,0.3515625
1,$1$,-0.6484375,0.359375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
40,$0.3$,-0.8125,0.2294921875
6,$0.5$,-0.8046875,0.28125
6,$0.7$,-0.7109375,0.13932291666666666
1,$0.9$,-0.6484375,0.140625
1,$1$,-0.5703125,0.0546875
1,$0.0$,-1.0,1.0
1,$0.1$,-0.875,0.5
12,$0.3$,-0.8046875,0.21223958333333331
12,$0.5$,-0.6640625,0.10026041666666667
2,$0.7$,-0.7265625,0.07421875
6,$0.9$,-0.6484375,0.08072916666666667
1,$1$,-0.5546875,0.0
90,$0.0$,-0.859375,0.4055555555555556
1,$0.1$,-0.875,0.375
6,$0.3$,-0.859375,0.703125
84,$0.5$,-0.78125,0.19680059523809526
4,$0.7$,-0.71875,0.3125
2,$0.9$,-0.6796875,0.19140625
1,$1$,-0.671875,0.2109375
72,$0.0$,-0.859375,0.034722222222222224
